variable,mu_c,CI_c_lower,CI_c_upper
41443,4076.8114175157725,4027.3963301950175,4126.226504836527
41444,4076.8114175157725,4027.3963301950175,4126.226504836527
41445,4076.8114175157725,4027.3963301950175,4126.226504836527
41446,4076.8114175157725,4027.3963301950175,4126.226504836527
41447,4076.8114175157725,4027.3963301950175,4126.226504836527
41448,4076.8114175157725,4027.3963301950175,4126.226504836527
41449,4076.8114175157725,4027.3963301950175,4126.226504836527
41450,4076.8114175157725,4027.3963301950175,4126.226504836527
41451,4076.8114175157725,4027.3963301950175,4126.226504836527
41452,4076.8114175157725,4027.3963301950175,4126.226504836527
41453,4076.8114175157725,4027.3963301950175,4126.226504836527
41454,4076.8114175157725,4027.3963301950175,4126.226504836527
41455,4076.8114175157725,4027.3963301950175,4126.226504836527
41456,4076.8114175157725,4027.3963301950175,4126.226504836527
41457,4076.8114175157725,4027.3963301950175,4126.226504836527
41458,4076.8114175157725,4027.3963301950175,4126.226504836527
41459,4076.8114175157725,4027.3963301950175,4126.226504836527
41460,4076.8114175157725,4027.3963301950175,4126.226504836527
41461,4076.8114175157725,4027.3963301950175,4126.226504836527
41462,4076.8114175157725,4027.3963301950175,4126.226504836527
41463,4076.8114175157725,4027.3963301950175,4126.226504836527
41464,4076.8114175157725,4027.3963301950175,4126.226504836527
41465,4076.8114175157725,4027.3963301950175,4126.226504836527
41466,4076.8114175157725,4027.3963301950175,4126.226504836527
41467,4076.8114175157725,4027.3963301950175,4126.226504836527
41468,4076.8114175157725,4027.3963301950175,4126.226504836527
41469,4075.167708685519,4026.6343470439083,4123.701070327129
41470,4075.167708685519,4026.6343470439083,4123.701070327129
41471,4075.167708685519,4026.6343470439083,4123.701070327129
41472,4075.167708685519,4026.6343470439083,4123.701070327129
41473,4075.167708685519,4026.6343470439083,4123.701070327129
41474,4075.167708685519,4026.6343470439083,4123.701070327129
41475,4075.167708685519,4026.6343470439083,4123.701070327129
41476,4075.167708685519,4026.6343470439083,4123.701070327129
41477,4075.167708685519,4026.6343470439083,4123.701070327129
41478,4075.167708685519,4026.6343470439083,4123.701070327129
41479,4075.167708685519,4026.6343470439083,4123.701070327129
41480,4075.167708685519,4026.6343470439083,4123.701070327129
41481,4075.167708685519,4026.6343470439083,4123.701070327129
41482,4075.167708685519,4026.6343470439083,4123.701070327129
41483,4075.167708685519,4026.6343470439083,4123.701070327129
41484,4075.167708685519,4026.6343470439083,4123.701070327129
41485,4075.167708685519,4026.6343470439083,4123.701070327129
41486,4075.167708685519,4026.6343470439083,4123.701070327129
41487,4075.167708685519,4026.6343470439083,4123.701070327129
41488,4075.167708685519,4026.6343470439083,4123.701070327129
41489,4075.167708685519,4026.6343470439083,4123.701070327129
41490,4075.167708685519,4026.6343470439083,4123.701070327129
41491,4075.167708685519,4026.6343470439083,4123.701070327129
41492,4075.167708685519,4026.6343470439083,4123.701070327129
41493,4075.167708685519,4026.6343470439083,4123.701070327129
41494,4075.167708685519,4026.6343470439083,4123.701070327129
41495,4075.167708685519,4026.6343470439083,4123.701070327129
41496,4075.167708685519,4026.6343470439083,4123.701070327129
41497,4075.167708685519,4026.6343470439083,4123.701070327129
41498,4075.167708685519,4026.6343470439083,4123.701070327129
41499,4075.167708685519,4026.6343470439083,4123.701070327129
41500,4075.167708685519,4026.6343470439083,4123.701070327129
41501,4075.167708685519,4026.6343470439083,4123.701070327129
41502,4075.167708685519,4026.6343470439083,4123.701070327129
41503,4075.167708685519,4026.6343470439083,4123.701070327129
41504,4075.167708685519,4026.6343470439083,4123.701070327129
41505,4075.167708685519,4026.6343470439083,4123.701070327129
41506,4075.167708685519,4026.6343470439083,4123.701070327129
41507,4075.167708685519,4026.6343470439083,4123.701070327129
41508,4075.167708685519,4026.6343470439083,4123.701070327129
41509,4075.167708685519,4026.6343470439083,4123.701070327129
41510,4075.167708685519,4026.6343470439083,4123.701070327129
41511,4075.167708685519,4026.6343470439083,4123.701070327129
41512,4075.167708685519,4026.6343470439083,4123.701070327129
41513,4075.167708685519,4026.6343470439083,4123.701070327129
41514,4075.167708685519,4026.6343470439083,4123.701070327129
41515,4075.167708685519,4026.6343470439083,4123.701070327129
41516,4075.167708685519,4026.6343470439083,4123.701070327129
41517,4075.167708685519,4026.6343470439083,4123.701070327129
41518,4075.167708685519,4026.6343470439083,4123.701070327129
41519,4075.167708685519,4026.6343470439083,4123.701070327129
41520,4075.167708685519,4026.6343470439083,4123.701070327129
41521,4075.167708685519,4026.6343470439083,4123.701070327129
41522,4075.167708685519,4026.6343470439083,4123.701070327129
41523,4075.167708685519,4026.6343470439083,4123.701070327129
41524,4075.167708685519,4026.6343470439083,4123.701070327129
41525,4075.167708685519,4026.6343470439083,4123.701070327129
41526,4075.167708685519,4026.6343470439083,4123.701070327129
41527,4075.167708685519,4026.6343470439083,4123.701070327129
41528,4075.167708685519,4026.6343470439083,4123.701070327129
41529,4075.167708685519,4026.6343470439083,4123.701070327129
41530,4075.167708685519,4026.6343470439083,4123.701070327129
41531,4073.3039651127146,4023.935853478333,4122.672076747097
41532,4073.3039651127146,4023.935853478333,4122.672076747097
41533,4073.3039651127146,4023.935853478333,4122.672076747097
41534,4073.3039651127146,4023.935853478333,4122.672076747097
41535,4073.3039651127146,4023.935853478333,4122.672076747097
41536,4073.3039651127146,4023.935853478333,4122.672076747097
41537,4073.3039651127146,4023.935853478333,4122.672076747097
41538,4073.3039651127146,4023.935853478333,4122.672076747097
41539,4073.3039651127146,4023.935853478333,4122.672076747097
41540,4073.3039651127146,4023.935853478333,4122.672076747097
41541,4073.3039651127146,4023.935853478333,4122.672076747097
41542,4073.3039651127146,4023.935853478333,4122.672076747097
41543,4073.3039651127146,4023.935853478333,4122.672076747097
41544,4073.3039651127146,4023.935853478333,4122.672076747097
41545,4073.3039651127146,4023.935853478333,4122.672076747097
41546,4073.3039651127146,4023.935853478333,4122.672076747097
41547,4073.3039651127146,4023.935853478333,4122.672076747097
41548,4073.3039651127146,4023.935853478333,4122.672076747097
41549,4073.3039651127146,4023.935853478333,4122.672076747097
41550,4073.3039651127146,4023.935853478333,4122.672076747097
41551,4073.3039651127146,4023.935853478333,4122.672076747097
41552,4073.3039651127146,4023.935853478333,4122.672076747097
41553,4073.3039651127146,4023.935853478333,4122.672076747097
41554,4073.3039651127146,4023.935853478333,4122.672076747097
41555,4073.3039651127146,4023.935853478333,4122.672076747097
41556,4073.3039651127146,4023.935853478333,4122.672076747097
41557,4073.3039651127146,4023.935853478333,4122.672076747097
41558,4073.3039651127146,4023.935853478333,4122.672076747097
41559,4073.3039651127146,4023.935853478333,4122.672076747097
41560,4073.3039651127146,4023.935853478333,4122.672076747097
41561,4073.3039651127146,4023.935853478333,4122.672076747097
41562,4073.3039651127146,4023.935853478333,4122.672076747097
41563,4073.3039651127146,4023.935853478333,4122.672076747097
41564,4073.3039651127146,4023.935853478333,4122.672076747097
41565,4073.3039651127146,4023.935853478333,4122.672076747097
41566,4073.3039651127146,4023.935853478333,4122.672076747097
41567,4073.3039651127146,4023.935853478333,4122.672076747097
41568,4073.3039651127146,4023.935853478333,4122.672076747097
41569,4072.718178675088,4023.623873552176,4121.812483797999
41570,4072.718178675088,4023.623873552176,4121.812483797999
41571,4072.718178675088,4023.623873552176,4121.812483797999
41572,4072.718178675088,4023.623873552176,4121.812483797999
41573,4072.718178675088,4023.623873552176,4121.812483797999
41574,4072.718178675088,4023.623873552176,4121.812483797999
41575,4072.718178675088,4023.623873552176,4121.812483797999
41576,4072.718178675088,4023.623873552176,4121.812483797999
41577,4072.718178675088,4023.623873552176,4121.812483797999
41578,4072.718178675088,4023.623873552176,4121.812483797999
41579,4072.718178675088,4023.623873552176,4121.812483797999
41580,4072.718178675088,4023.623873552176,4121.812483797999
41581,4072.718178675088,4023.623873552176,4121.812483797999
41582,4072.718178675088,4023.623873552176,4121.812483797999
41583,4072.718178675088,4023.623873552176,4121.812483797999
41584,4072.718178675088,4023.623873552176,4121.812483797999
41585,4072.718178675088,4023.623873552176,4121.812483797999
41586,4072.718178675088,4023.623873552176,4121.812483797999
41587,4072.718178675088,4023.623873552176,4121.812483797999
41588,4072.718178675088,4023.623873552176,4121.812483797999
41589,4072.718178675088,4023.623873552176,4121.812483797999
41590,4072.718178675088,4023.623873552176,4121.812483797999
41591,4072.718178675088,4023.623873552176,4121.812483797999
41592,4072.718178675088,4023.623873552176,4121.812483797999
41593,4072.718178675088,4023.623873552176,4121.812483797999
41594,4072.718178675088,4023.623873552176,4121.812483797999
41595,4072.718178675088,4023.623873552176,4121.812483797999
41596,4072.718178675088,4023.623873552176,4121.812483797999
41597,4072.718178675088,4023.623873552176,4121.812483797999
41598,4072.718178675088,4023.623873552176,4121.812483797999
41599,4072.718178675088,4023.623873552176,4121.812483797999
41600,4072.718178675088,4023.623873552176,4121.812483797999
41601,4072.718178675088,4023.623873552176,4121.812483797999
41602,4072.718178675088,4023.623873552176,4121.812483797999
41603,4072.718178675088,4023.623873552176,4121.812483797999
41604,4072.718178675088,4023.623873552176,4121.812483797999
41605,4072.718178675088,4023.623873552176,4121.812483797999
41606,4072.718178675088,4023.623873552176,4121.812483797999
41607,4072.718178675088,4023.623873552176,4121.812483797999
41608,4072.718178675088,4023.623873552176,4121.812483797999
41609,4072.718178675088,4023.623873552176,4121.812483797999
41610,4072.718178675088,4023.623873552176,4121.812483797999
41611,4072.718178675088,4023.623873552176,4121.812483797999
41612,4072.718178675088,4023.623873552176,4121.812483797999
41613,4072.718178675088,4023.623873552176,4121.812483797999
41614,4072.718178675088,4023.623873552176,4121.812483797999
41615,4072.718178675088,4023.623873552176,4121.812483797999
41616,4072.718178675088,4023.623873552176,4121.812483797999
41617,4072.718178675088,4023.623873552176,4121.812483797999
41618,4072.718178675088,4023.623873552176,4121.812483797999
41619,4072.718178675088,4023.623873552176,4121.812483797999
41620,4072.718178675088,4023.623873552176,4121.812483797999
41621,4072.718178675088,4023.623873552176,4121.812483797999
41622,4072.718178675088,4023.623873552176,4121.812483797999
41623,4072.718178675088,4023.623873552176,4121.812483797999
41624,4072.718178675088,4023.623873552176,4121.812483797999
41625,4072.718178675088,4023.623873552176,4121.812483797999
41626,4072.718178675088,4023.623873552176,4121.812483797999
41627,4072.718178675088,4023.623873552176,4121.812483797999
41628,4072.718178675088,4023.623873552176,4121.812483797999
41629,4072.718178675088,4023.623873552176,4121.812483797999
41630,4072.718178675088,4023.623873552176,4121.812483797999
41631,4072.718178675088,4023.623873552176,4121.812483797999
41632,4072.718178675088,4023.623873552176,4121.812483797999
41633,4072.718178675088,4023.623873552176,4121.812483797999
41634,4072.718178675088,4023.623873552176,4121.812483797999
41635,4072.718178675088,4023.623873552176,4121.812483797999
41636,4072.718178675088,4023.623873552176,4121.812483797999
41637,4072.718178675088,4023.623873552176,4121.812483797999
41638,4072.718178675088,4023.623873552176,4121.812483797999
41639,4072.718178675088,4023.623873552176,4121.812483797999
41640,4072.718178675088,4023.623873552176,4121.812483797999
41641,4072.718178675088,4023.623873552176,4121.812483797999
41642,4072.718178675088,4023.623873552176,4121.812483797999
41643,4072.718178675088,4023.623873552176,4121.812483797999
41644,4072.718178675088,4023.623873552176,4121.812483797999
41645,4072.718178675088,4023.623873552176,4121.812483797999
41646,4072.718178675088,4023.623873552176,4121.812483797999
41647,4072.718178675088,4023.623873552176,4121.812483797999
41648,4072.718178675088,4023.623873552176,4121.812483797999
41649,4072.718178675088,4023.623873552176,4121.812483797999
41650,4072.718178675088,4023.623873552176,4121.812483797999
41651,4072.718178675088,4023.623873552176,4121.812483797999
41652,4072.718178675088,4023.623873552176,4121.812483797999
41653,4072.718178675088,4023.623873552176,4121.812483797999
41654,4072.718178675088,4023.623873552176,4121.812483797999
41655,4072.718178675088,4023.623873552176,4121.812483797999
41656,4072.718178675088,4023.623873552176,4121.812483797999
41657,4072.718178675088,4023.623873552176,4121.812483797999
41658,4072.718178675088,4023.623873552176,4121.812483797999
41659,4072.718178675088,4023.623873552176,4121.812483797999
41660,4072.718178675088,4023.623873552176,4121.812483797999
41661,4072.718178675088,4023.623873552176,4121.812483797999
41662,4072.718178675088,4023.623873552176,4121.812483797999
41663,4072.718178675088,4023.623873552176,4121.812483797999
41664,4072.718178675088,4023.623873552176,4121.812483797999
41665,4072.718178675088,4023.623873552176,4121.812483797999
41666,4072.718178675088,4023.623873552176,4121.812483797999
41667,4072.718178675088,4023.623873552176,4121.812483797999
41668,4072.718178675088,4023.623873552176,4121.812483797999
41669,4072.718178675088,4023.623873552176,4121.812483797999
41670,4072.718178675088,4023.623873552176,4121.812483797999
41671,4072.718178675088,4023.623873552176,4121.812483797999
41672,4072.718178675088,4023.623873552176,4121.812483797999
41673,4072.718178675088,4023.623873552176,4121.812483797999
41674,4072.718178675088,4023.623873552176,4121.812483797999
41675,4072.718178675088,4023.623873552176,4121.812483797999
41676,4072.718178675088,4023.623873552176,4121.812483797999
41677,4072.718178675088,4023.623873552176,4121.812483797999
41678,4072.718178675088,4023.623873552176,4121.812483797999
41679,4072.718178675088,4023.623873552176,4121.812483797999
41680,4072.718178675088,4023.623873552176,4121.812483797999
41681,4072.718178675088,4023.623873552176,4121.812483797999
41682,4072.718178675088,4023.623873552176,4121.812483797999
41683,4072.6224089118,4023.636797908228,4121.608019915372
41684,4072.6224089118,4023.636797908228,4121.608019915372
41685,4072.6224089118,4023.636797908228,4121.608019915372
41686,4072.6224089118,4023.636797908228,4121.608019915372
41687,4072.6224089118,4023.636797908228,4121.608019915372
41688,4072.6224089118,4023.636797908228,4121.608019915372
41689,4072.6224089118,4023.636797908228,4121.608019915372
41690,4072.6224089118,4023.636797908228,4121.608019915372
41691,4072.6224089118,4023.636797908228,4121.608019915372
41692,4072.6224089118,4023.636797908228,4121.608019915372
41693,4072.6224089118,4023.636797908228,4121.608019915372
41694,4072.6224089118,4023.636797908228,4121.608019915372
41695,4072.6224089118,4023.636797908228,4121.608019915372
41696,4072.6224089118,4023.636797908228,4121.608019915372
41697,4071.4009733366006,4023.7585009536756,4119.043445719525
41698,4071.4009733366006,4023.7585009536756,4119.043445719525
41699,4071.4009733366006,4023.7585009536756,4119.043445719525
41700,4071.4009733366006,4023.7585009536756,4119.043445719525
41701,4071.4009733366006,4023.7585009536756,4119.043445719525
41702,4071.4009733366006,4023.7585009536756,4119.043445719525
41703,4071.4009733366006,4023.7585009536756,4119.043445719525
41704,4071.4009733366006,4023.7585009536756,4119.043445719525
41705,4071.4009733366006,4023.7585009536756,4119.043445719525
41706,4071.4009733366006,4023.7585009536756,4119.043445719525
41707,4071.4009733366006,4023.7585009536756,4119.043445719525
41708,4071.4009733366006,4023.7585009536756,4119.043445719525
41709,4071.4009733366006,4023.7585009536756,4119.043445719525
41710,4071.4009733366006,4023.7585009536756,4119.043445719525
41711,4071.4009733366006,4023.7585009536756,4119.043445719525
41712,4071.4009733366006,4023.7585009536756,4119.043445719525
41713,4071.4009733366006,4023.7585009536756,4119.043445719525
41714,4071.4009733366006,4023.7585009536756,4119.043445719525
41715,4071.4009733366006,4023.7585009536756,4119.043445719525
41716,4071.4009733366006,4023.7585009536756,4119.043445719525
41717,4071.4009733366006,4023.7585009536756,4119.043445719525
41718,4071.4009733366006,4023.7585009536756,4119.043445719525
41719,4071.4009733366006,4023.7585009536756,4119.043445719525
41720,4071.4009733366006,4023.7585009536756,4119.043445719525
41721,4071.4009733366006,4023.7585009536756,4119.043445719525
41722,4071.4009733366006,4023.7585009536756,4119.043445719525
41723,4071.4009733366006,4023.7585009536756,4119.043445719525
41724,4071.4009733366006,4023.7585009536756,4119.043445719525
41725,4071.4009733366006,4023.7585009536756,4119.043445719525
41726,4071.4009733366006,4023.7585009536756,4119.043445719525
41727,4071.4009733366006,4023.7585009536756,4119.043445719525
41728,4071.4009733366006,4023.7585009536756,4119.043445719525
41729,4071.4009733366006,4023.7585009536756,4119.043445719525
41730,4071.4009733366006,4023.7585009536756,4119.043445719525
41731,4071.4009733366006,4023.7585009536756,4119.043445719525
41732,4071.4009733366006,4023.7585009536756,4119.043445719525
41733,4071.4009733366006,4023.7585009536756,4119.043445719525
41734,4071.4009733366006,4023.7585009536756,4119.043445719525
41735,4071.4009733366006,4023.7585009536756,4119.043445719525
41736,4071.4009733366006,4023.7585009536756,4119.043445719525
41737,4071.4009733366006,4023.7585009536756,4119.043445719525
41738,4071.4009733366006,4023.7585009536756,4119.043445719525
41739,4071.4009733366006,4023.7585009536756,4119.043445719525
41740,4071.4009733366006,4023.7585009536756,4119.043445719525
41741,4071.4009733366006,4023.7585009536756,4119.043445719525
41742,4071.4009733366006,4023.7585009536756,4119.043445719525
41743,4071.4009733366006,4023.7585009536756,4119.043445719525
41744,4071.4009733366006,4023.7585009536756,4119.043445719525
41745,4071.4009733366006,4023.7585009536756,4119.043445719525
41746,4071.4009733366006,4023.7585009536756,4119.043445719525
41747,4071.4009733366006,4023.7585009536756,4119.043445719525
41748,4071.4009733366006,4023.7585009536756,4119.043445719525
41749,4071.4009733366006,4023.7585009536756,4119.043445719525
41750,4070.9099530517497,4023.7839369330486,4118.035969170451
41751,4070.9099530517497,4023.7839369330486,4118.035969170451
41752,4070.9099530517497,4023.7839369330486,4118.035969170451
41753,4070.9099530517497,4023.7839369330486,4118.035969170451
41754,4070.9099530517497,4023.7839369330486,4118.035969170451
41755,4070.9099530517497,4023.7839369330486,4118.035969170451
41756,4070.9099530517497,4023.7839369330486,4118.035969170451
41757,4070.9099530517497,4023.7839369330486,4118.035969170451
41758,4070.9099530517497,4023.7839369330486,4118.035969170451
41759,4070.9099530517497,4023.7839369330486,4118.035969170451
41760,4070.9099530517497,4023.7839369330486,4118.035969170451
41761,4070.9099530517497,4023.7839369330486,4118.035969170451
41762,4070.9099530517497,4023.7839369330486,4118.035969170451
41763,4070.9099530517497,4023.7839369330486,4118.035969170451
41764,4070.9099530517497,4023.7839369330486,4118.035969170451
41765,4070.9099530517497,4023.7839369330486,4118.035969170451
41766,4070.9099530517497,4023.7839369330486,4118.035969170451
41767,4070.9099530517497,4023.7839369330486,4118.035969170451
41768,4070.9099530517497,4023.7839369330486,4118.035969170451
41769,4070.9099530517497,4023.7839369330486,4118.035969170451
41770,4070.9099530517497,4023.7839369330486,4118.035969170451
41771,4070.9099530517497,4023.7839369330486,4118.035969170451
41772,4070.9099530517497,4023.7839369330486,4118.035969170451
41773,4070.9099530517497,4023.7839369330486,4118.035969170451
41774,4070.9099530517497,4023.7839369330486,4118.035969170451
41775,4070.9099530517497,4023.7839369330486,4118.035969170451
41776,4070.9099530517497,4023.7839369330486,4118.035969170451
41777,4070.9099530517497,4023.7839369330486,4118.035969170451
41778,4070.9099530517497,4023.7839369330486,4118.035969170451
41779,4070.9099530517497,4023.7839369330486,4118.035969170451
41780,4070.9099530517497,4023.7839369330486,4118.035969170451
41781,4070.9099530517497,4023.7839369330486,4118.035969170451
41782,4070.9099530517497,4023.7839369330486,4118.035969170451
41783,4070.9099530517497,4023.7839369330486,4118.035969170451
41784,4070.9099530517497,4023.7839369330486,4118.035969170451
41785,4070.9099530517497,4023.7839369330486,4118.035969170451
41786,4070.9099530517497,4023.7839369330486,4118.035969170451
41787,4070.9099530517497,4023.7839369330486,4118.035969170451
41788,4070.9099530517497,4023.7839369330486,4118.035969170451
41789,4070.9099530517497,4023.7839369330486,4118.035969170451
41790,4070.9099530517497,4023.7839369330486,4118.035969170451
41791,4070.2596715118766,4023.338195714454,4117.1811473092985
41792,4070.2596715118766,4023.338195714454,4117.1811473092985
41793,4070.2596715118766,4023.338195714454,4117.1811473092985
41794,4070.2596715118766,4023.338195714454,4117.1811473092985
41795,4070.2596715118766,4023.338195714454,4117.1811473092985
41796,4070.2596715118766,4023.338195714454,4117.1811473092985
41797,4070.2596715118766,4023.338195714454,4117.1811473092985
41798,4070.2596715118766,4023.338195714454,4117.1811473092985
41799,4070.2596715118766,4023.338195714454,4117.1811473092985
41800,4070.2596715118766,4023.338195714454,4117.1811473092985
41801,4070.2596715118766,4023.338195714454,4117.1811473092985
41802,4070.2596715118766,4023.338195714454,4117.1811473092985
41803,4070.2596715118766,4023.338195714454,4117.1811473092985
41804,4070.2596715118766,4023.338195714454,4117.1811473092985
41805,4070.2596715118766,4023.338195714454,4117.1811473092985
41806,4070.2596715118766,4023.338195714454,4117.1811473092985
41807,4070.2596715118766,4023.338195714454,4117.1811473092985
41808,4070.2596715118766,4023.338195714454,4117.1811473092985
41809,4070.2596715118766,4023.338195714454,4117.1811473092985
41810,4070.2596715118766,4023.338195714454,4117.1811473092985
41811,4070.2596715118766,4023.338195714454,4117.1811473092985
41812,4070.2596715118766,4023.338195714454,4117.1811473092985
41813,4070.2596715118766,4023.338195714454,4117.1811473092985
41814,4070.2596715118766,4023.338195714454,4117.1811473092985
41815,4070.2596715118766,4023.338195714454,4117.1811473092985
41816,4070.2596715118766,4023.338195714454,4117.1811473092985
41817,4070.2596715118766,4023.338195714454,4117.1811473092985
41818,4070.2596715118766,4023.338195714454,4117.1811473092985
41819,4070.2596715118766,4023.338195714454,4117.1811473092985
41820,4070.2596715118766,4023.338195714454,4117.1811473092985
41821,4070.2596715118766,4023.338195714454,4117.1811473092985
41822,4070.2596715118766,4023.338195714454,4117.1811473092985
41823,4070.2596715118766,4023.338195714454,4117.1811473092985
41824,4070.2596715118766,4023.338195714454,4117.1811473092985
41825,4070.2596715118766,4023.338195714454,4117.1811473092985
41826,4070.2596715118766,4023.338195714454,4117.1811473092985
41827,4070.2596715118766,4023.338195714454,4117.1811473092985
41828,4070.2596715118766,4023.338195714454,4117.1811473092985
41829,4070.2596715118766,4023.338195714454,4117.1811473092985
41830,4070.2596715118766,4023.338195714454,4117.1811473092985
41831,4070.2596715118766,4023.338195714454,4117.1811473092985
41832,4070.2596715118766,4023.338195714454,4117.1811473092985
41833,4070.2596715118766,4023.338195714454,4117.1811473092985
41834,4070.2596715118766,4023.338195714454,4117.1811473092985
41835,4070.2596715118766,4023.338195714454,4117.1811473092985
41836,4070.2596715118766,4023.338195714454,4117.1811473092985
41837,4070.2596715118766,4023.338195714454,4117.1811473092985
41838,4070.2596715118766,4023.338195714454,4117.1811473092985
41839,4068.085356804532,4021.2029638610406,4114.967749748022
41840,4068.085356804532,4021.2029638610406,4114.967749748022
41841,4068.085356804532,4021.2029638610406,4114.967749748022
41842,4068.085356804532,4021.2029638610406,4114.967749748022
41843,4068.085356804532,4021.2029638610406,4114.967749748022
41844,4068.085356804532,4021.2029638610406,4114.967749748022
41845,4068.085356804532,4021.2029638610406,4114.967749748022
41846,4068.085356804532,4021.2029638610406,4114.967749748022
41847,4068.071380953668,4021.1962628958777,4114.946499011457
41848,4068.071380953668,4021.1962628958777,4114.946499011457
41849,4068.071380953668,4021.1962628958777,4114.946499011457
41850,4068.071380953668,4021.1962628958777,4114.946499011457
41851,4068.071380953668,4021.1962628958777,4114.946499011457
41852,4068.071380953668,4021.1962628958777,4114.946499011457
41853,4068.071380953668,4021.1962628958777,4114.946499011457
41854,4068.071380953668,4021.1962628958777,4114.946499011457
41855,4068.071380953668,4021.1962628958777,4114.946499011457
41856,4068.071380953668,4021.1962628958777,4114.946499011457
41857,4068.071380953668,4021.1962628958777,4114.946499011457
41858,4068.071380953668,4021.1962628958777,4114.946499011457
41859,4068.071380953668,4021.1962628958777,4114.946499011457
41860,4068.071380953668,4021.1962628958777,4114.946499011457
41861,4068.071380953668,4021.1962628958777,4114.946499011457
41862,4068.071380953668,4021.1962628958777,4114.946499011457
41863,4068.071380953668,4021.1962628958777,4114.946499011457
41864,4068.071380953668,4021.1962628958777,4114.946499011457
41865,4068.071380953668,4021.1962628958777,4114.946499011457
41866,4068.071380953668,4021.1962628958777,4114.946499011457
41867,4068.071380953668,4021.1962628958777,4114.946499011457
41868,4068.071380953668,4021.1962628958777,4114.946499011457
41869,4068.071380953668,4021.1962628958777,4114.946499011457
41870,4068.071380953668,4021.1962628958777,4114.946499011457
41871,4068.071380953668,4021.1962628958777,4114.946499011457
41872,4068.071380953668,4021.1962628958777,4114.946499011457
41873,4068.071380953668,4021.1962628958777,4114.946499011457
41874,4068.071380953668,4021.1962628958777,4114.946499011457
41875,4068.071380953668,4021.1962628958777,4114.946499011457
41876,4068.071380953668,4021.1962628958777,4114.946499011457
41877,4068.071380953668,4021.1962628958777,4114.946499011457
41878,4068.071380953668,4021.1962628958777,4114.946499011457
41879,4068.071380953668,4021.1962628958777,4114.946499011457
41880,4068.071380953668,4021.1962628958777,4114.946499011457
41881,4068.071380953668,4021.1962628958777,4114.946499011457
41882,4068.071380953668,4021.1962628958777,4114.946499011457
41883,4068.071380953668,4021.1962628958777,4114.946499011457
41884,4068.071380953668,4021.1962628958777,4114.946499011457
41885,4068.071380953668,4021.1962628958777,4114.946499011457
41886,4068.071380953668,4021.1962628958777,4114.946499011457
41887,4068.071380953668,4021.1962628958777,4114.946499011457
41888,4068.071380953668,4021.1962628958777,4114.946499011457
41889,4068.071380953668,4021.1962628958777,4114.946499011457
41890,4068.071380953668,4021.1962628958777,4114.946499011457
41891,4068.071380953668,4021.1962628958777,4114.946499011457
41892,4068.071380953668,4021.1962628958777,4114.946499011457
41893,4068.071380953668,4021.1962628958777,4114.946499011457
41894,4068.071380953668,4021.1962628958777,4114.946499011457
41895,4068.071380953668,4021.1962628958777,4114.946499011457
41896,4068.071380953668,4021.1962628958777,4114.946499011457
41897,4068.071380953668,4021.1962628958777,4114.946499011457
41898,4068.071380953668,4021.1962628958777,4114.946499011457
41899,4068.071380953668,4021.1962628958777,4114.946499011457
41900,4068.071380953668,4021.1962628958777,4114.946499011457
41901,4068.071380953668,4021.1962628958777,4114.946499011457
41902,4068.071380953668,4021.1962628958777,4114.946499011457
41903,4068.071380953668,4021.1962628958777,4114.946499011457
41904,4068.071380953668,4021.1962628958777,4114.946499011457
41905,4068.071380953668,4021.1962628958777,4114.946499011457
41906,4068.071380953668,4021.1962628958777,4114.946499011457
41907,4067.5606961415574,4021.227696257159,4113.893696025954
41908,4067.5606961415574,4021.227696257159,4113.893696025954
41909,4067.5606961415574,4021.227696257159,4113.893696025954
41910,4067.5606961415574,4021.227696257159,4113.893696025954
41911,4067.5606961415574,4021.227696257159,4113.893696025954
41912,4067.5606961415574,4021.227696257159,4113.893696025954
41913,4067.5606961415574,4021.227696257159,4113.893696025954
41914,4067.5606961415574,4021.227696257159,4113.893696025954
41915,4067.5606961415574,4021.227696257159,4113.893696025954
41916,4067.5606961415574,4021.227696257159,4113.893696025954
41917,4067.5606961415574,4021.227696257159,4113.893696025954
41918,4067.5606961415574,4021.227696257159,4113.893696025954
41919,4067.5606961415574,4021.227696257159,4113.893696025954
41920,4067.5606961415574,4021.227696257159,4113.893696025954
41921,4067.5606961415574,4021.227696257159,4113.893696025954
41922,4067.5606961415574,4021.227696257159,4113.893696025954
41923,4067.5606961415574,4021.227696257159,4113.893696025954
41924,4067.5606961415574,4021.227696257159,4113.893696025954
41925,4067.5606961415574,4021.227696257159,4113.893696025954
41926,4067.5606961415574,4021.227696257159,4113.893696025954
41927,4067.5606961415574,4021.227696257159,4113.893696025954
41928,4066.3891232663036,4020.2166408463713,4112.561605686236
41929,4066.3891232663036,4020.2166408463713,4112.561605686236
41930,4066.3891232663036,4020.2166408463713,4112.561605686236
41931,4066.3891232663036,4020.2166408463713,4112.561605686236
41932,4066.3891232663036,4020.2166408463713,4112.561605686236
41933,4066.3891232663036,4020.2166408463713,4112.561605686236
41934,4066.3891232663036,4020.2166408463713,4112.561605686236
41935,4066.0071572550537,4019.9583694402463,4112.05594506986
41936,4066.0071572550537,4019.9583694402463,4112.05594506986
41937,4066.0071572550537,4019.9583694402463,4112.05594506986
41938,4066.0071572550537,4019.9583694402463,4112.05594506986
41939,4066.0071572550537,4019.9583694402463,4112.05594506986
